	ncbitaxon	rhea	predicate	chebi	uniprotkb
1288	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3D4TYQ2
1289	NCBITaxon:2292001	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A415CQJ6
1290	NCBITaxon:46506	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A415PSE0
1291	NCBITaxon:2026760	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A946EWJ7
1292	NCBITaxon:1971630	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A256W642
1293	NCBITaxon:2021692	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A267XCN6
1294	NCBITaxon:2054903	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2K3V0H3
1295	NCBITaxon:522262	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2K3YJ06
1296	NCBITaxon:2052143	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7Z9WK91
1297	NCBITaxon:998820	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A806EBV7
1298	NCBITaxon:2584647	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A844E4Q2
1299	NCBITaxon:410072	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A849Y1R9
1301	NCBITaxon:1256218	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A8E0I7A7
1302	NCBITaxon:1256207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A8E0IQG7
1303	NCBITaxon:1676614	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A8E1QYC4
1304	NCBITaxon:1407017	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0S6UC80
1305	NCBITaxon:1407017	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0S6UAQ4
1306	NCBITaxon:1704237	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0S7ZSF0
1307	NCBITaxon:1414648	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0V8JNE8
1308	NCBITaxon:426704	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A511ASQ6
1309	NCBITaxon:2030808	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A523SJG5
1310	NCBITaxon:2528828	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A523SXG7
1311	NCBITaxon:2030808	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A523XLA7
1314	NCBITaxon:622671	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A562RVI8
1316	NCBITaxon:658655	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:F7JPD1
1317	NCBITaxon:269799	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:Q39TT9
1318	NCBITaxon:2302955	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3A6JSK1
1319	NCBITaxon:2302969	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3A6HBG6
1320	NCBITaxon:2292932	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3A6KV54
1321	NCBITaxon:2292924	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3A5ZFX0
1322	NCBITaxon:2053624	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3D4HNA4
1325	NCBITaxon:1409	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3R9D6P6
1326	NCBITaxon:1463664	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A421CFH9
1327	NCBITaxon:357276	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4Q5HS20
1328	NCBITaxon:457570	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:B2A512
1329	NCBITaxon:536227	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:C6PUK0
1330	NCBITaxon:457387	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:F7MA23
1331	NCBITaxon:1434330	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2K1NV21
1332	NCBITaxon:1582224	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2K1SKY0
1333	NCBITaxon:1582224	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2K1SL34
1334	NCBITaxon:126741	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N5RNK4
1335	NCBITaxon:2020964	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N5JC21
1336	NCBITaxon:1898207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N6AUM8
1337	NCBITaxon:2053303	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N5Z4Q9
1338	NCBITaxon:1898207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N6AJL1
1339	NCBITaxon:1421002	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2T7N669
1340	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A937P799
1342	NCBITaxon:1898104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A942SBD5
1343	NCBITaxon:2833578	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A942T2U8
1344	NCBITaxon:1898203	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A239R589
1345	NCBITaxon:1123286	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A259U4G3
1346	NCBITaxon:1665626	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7W8LP02
1347	NCBITaxon:1509	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X5SY71
1348	NCBITaxon:1734395	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A117S2Q6
1349	NCBITaxon:1121338	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A151B613
1350	NCBITaxon:1423321	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A176JB60
1351	NCBITaxon:1797403	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1F3XYA1
1353	NCBITaxon:2012487	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A532VAM2
1354	NCBITaxon:328814	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A5B3GD44
1355	NCBITaxon:33938	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:Q76GM8
1356	NCBITaxon:1235800	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:R9N0W9
1357	NCBITaxon:1321814	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:V1CHW8
1358	NCBITaxon:1658742	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2I0N2U3
1359	NCBITaxon:332175	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7W0C913
1362	NCBITaxon:1405	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1D3MS83
1363	NCBITaxon:1798430	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G0REA5
1364	NCBITaxon:1121419	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G7VQA5
1365	NCBITaxon:1520823	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H9D5U3
1366	NCBITaxon:1520827	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I5ULA8
1367	NCBITaxon:671267	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4S2FK25
1368	NCBITaxon:420246	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A4IQQ4
1369	NCBITaxon:349161	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A4J1E7
1370	NCBITaxon:262543	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:B1YLR4
1371	NCBITaxon:649761	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:C9MN98
1372	NCBITaxon:573061	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:D9SWR2
1373	NCBITaxon:552398	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:F4XHH7
1374	NCBITaxon:932213	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:I0QLF5
1375	NCBITaxon:1499972	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A318CKY7
1377	NCBITaxon:2293137	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A373KZ45
1378	NCBITaxon:2293015	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A373M597
1379	NCBITaxon:154046	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A374PDN8
1380	NCBITaxon:932217	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A844FE85
1381	NCBITaxon:1491	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A846I0G7
1382	NCBITaxon:126333	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A8G2C8R5
1386	NCBITaxon:29349	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V4I481
1387	NCBITaxon:1450648	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V4INI0
1388	NCBITaxon:1970772	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1W9RDY6
1389	NCBITaxon:1968524	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1W9PHT9
1390	NCBITaxon:1965661	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Y3S8W9
1391	NCBITaxon:160404	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Y3TVD0
1392	NCBITaxon:160404	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Y3U2H9
1395	NCBITaxon:1898206	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6N2E4Y2
1396	NCBITaxon:1736	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6N3HMY4
1397	NCBITaxon:154046	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6N3I0Y2
1398	NCBITaxon:2044940	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C0UCB4
1399	NCBITaxon:2049035	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C6SB32
1400	NCBITaxon:1898207	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C6UDU7
1401	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C6ZES4
1402	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C7DBW4
1403	NCBITaxon:1401073	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A096D2V3
1404	NCBITaxon:742738	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A096DB13
1405	NCBITaxon:1122219	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0J6ZS65
1406	NCBITaxon:1408103	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0M2SET9
1407	NCBITaxon:1605376	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0M2U7S9
1408	NCBITaxon:1890302	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0J7D6D4
1409	NCBITaxon:208479	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A414ALP8
1410	NCBITaxon:28111	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A414MD41
1411	NCBITaxon:244830	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4R1Q2N5
1412	NCBITaxon:244830	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4R1Q4Y9
1413	NCBITaxon:316067	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:B9M8F5
1414	NCBITaxon:309803	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:B9K839
1417	NCBITaxon:980427	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A345IG86
1418	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A357QJZ7
1419	NCBITaxon:1898203	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A927UB64
1420	NCBITaxon:1898203	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A927VAA5
1421	NCBITaxon:2023274	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A951V1G7
1426	NCBITaxon:2568654	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4S4CHX6
1427	NCBITaxon:2585118	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4Y1WRN0
1429	NCBITaxon:1898104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A497D3M9
1430	NCBITaxon:1898104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A497DIL2
1432	NCBITaxon:1301086	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9W5E5Q8
1433	NCBITaxon:1053238	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9W5P1F0
1434	NCBITaxon:1712665	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2G3E1Q0
1435	NCBITaxon:1898203	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7U9MVI1
1436	NCBITaxon:1898203	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7U9SDN0
1438	NCBITaxon:1456	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X0HQ73
1439	NCBITaxon:38403	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6T146
1440	NCBITaxon:1898204	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6UFE7
1441	NCBITaxon:2049431	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6WC30
1442	NCBITaxon:2304039	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6XRZ7
1443	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6ZDE1
1444	NCBITaxon:1506	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X6Z3C1
1445	NCBITaxon:1236046	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7Z7LCR7
1446	NCBITaxon:419481	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G5AQ26
1447	NCBITaxon:1520828	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G4WAN5
1448	NCBITaxon:1158459	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G4XAV6
1449	NCBITaxon:1120976	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G5KQ90
1450	NCBITaxon:459525	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1G9W816
1451	NCBITaxon:411959	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5WL81
1452	NCBITaxon:1121306	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5WT09
1453	NCBITaxon:1324956	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4V2V1V5
1454	NCBITaxon:2018669	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A4Z0R323
1455	NCBITaxon:1869227	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A533SD38
1456	NCBITaxon:189381	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A5D4RZ94
1458	NCBITaxon:457396	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:V9H1P2
1459	NCBITaxon:1403537	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A017RSA2
1460	NCBITaxon:1405	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A084J383
1461	NCBITaxon:1462	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0D8BY78
1462	NCBITaxon:1473	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A0L0QPF6
1463	NCBITaxon:2026749	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A367ZHE9
1464	NCBITaxon:2320107	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3A8YU69
1465	NCBITaxon:2320102	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3A9ES66
1467	NCBITaxon:2169582	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X7K0F3
1468	NCBITaxon:2293110	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X8CH64
1469	NCBITaxon:2183906	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X8BQT1
1470	NCBITaxon:574699	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0AA45WR75
1471	NCBITaxon:489973	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0AA45WYL0
1472	NCBITaxon:1869227	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7V3YC99
1473	NCBITaxon:2052148	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7V4E4J9
1474	NCBITaxon:2584644	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X2JBN1
1475	NCBITaxon:1898204	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7BGL9
1476	NCBITaxon:2053624	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X7BL68
1477	NCBITaxon:1973932	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2H9MDW5
1478	NCBITaxon:1971595	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2M8GZN2
1479	NCBITaxon:28131	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2M8M3S9
1480	NCBITaxon:2013684	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N2YIK0
1481	NCBITaxon:1491	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2P1TSS0
1482	NCBITaxon:1507512	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2P2BPF3
1485	NCBITaxon:2763048	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A8J6J0E5
1486	NCBITaxon:2763053	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A8J6ME82
1487	NCBITaxon:1396	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2B2TA29
1488	NCBITaxon:64104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2B6RHZ8
1489	NCBITaxon:2026190	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A6B3KYR7
1490	NCBITaxon:926567	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:H0UNQ9
1491	NCBITaxon:272626	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:Q92BY5
1492	NCBITaxon:397288	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:R9IGW8
1493	NCBITaxon:553311	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H1BJ31
1495	NCBITaxon:1899563	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H6F8F9
1496	NCBITaxon:1520821	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1H6SKQ5
1497	NCBITaxon:1123382	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5MWC5
1498	NCBITaxon:1123382	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5RFU9
1499	NCBITaxon:1123382	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1M5PDE6
1500	NCBITaxon:1520	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1S8R8K8
1501	NCBITaxon:349938	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1S8TN90
1502	NCBITaxon:695939	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1W1VJV9
1503	NCBITaxon:709991	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:F9Z7D2
1504	NCBITaxon:679199	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:G5GD22
1505	NCBITaxon:936375	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:J4WBW6
1506	NCBITaxon:936556	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:J5HAI4
1508	NCBITaxon:292913	RHEA:11908	biolink:has_participant	CHEBI:17968	UniprotKB:Q588Z2
1509	NCBITaxon:1262828	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:R7C8Y0
1510	NCBITaxon:1263103	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:R7H6H4
1511	NCBITaxon:1262802	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:R7HZW6
1512	NCBITaxon:1943579	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1S9BSB4
1513	NCBITaxon:1396	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1S9UMS1
1514	NCBITaxon:1775674	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V4MYS6
1515	NCBITaxon:1121339	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V4STL4
1516	NCBITaxon:1811716	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1V4X9Q9
1517	NCBITaxon:1882763	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Y6G7T7
1518	NCBITaxon:1834178	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A242CWR2
1519	NCBITaxon:2838560	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9D2RMG0
1520	NCBITaxon:182264	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9D2WSC5
1521	NCBITaxon:1588630	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9X0EVT2
1522	NCBITaxon:2044883	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2G6G3R6
1523	NCBITaxon:1898207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2G6G8I1
1524	NCBITaxon:2044937	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2G6KI41
1525	NCBITaxon:2053303	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2J6HL96
1526	NCBITaxon:2053303	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2J6HWL3
1527	NCBITaxon:699193	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2J8BCR1
1528	NCBITaxon:1975520	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2M7WH57
1529	NCBITaxon:2013699	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2N2VX30
1530	NCBITaxon:2093811	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9EUV1
1531	NCBITaxon:2053527	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9FDC4
1532	NCBITaxon:2030927	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7X9F3V9
1533	NCBITaxon:1531	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I0KE72
1534	NCBITaxon:1761761	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I6BH02
1535	NCBITaxon:1121426	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1I6DGV8
1536	NCBITaxon:1462747	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1L7BDM8
1537	NCBITaxon:214095	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1L8RFQ6
1538	NCBITaxon:2818507	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9E0HVB7
1539	NCBITaxon:1217737	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9W3JR16
1540	NCBITaxon:1428	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A9W3SFW9
1541	NCBITaxon:1497	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0AAC9RLS9
1542	NCBITaxon:1898207	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A316Q1K2
1543	NCBITaxon:2049046	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A353RNA0
1544	NCBITaxon:853	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A367GCI7
1545	NCBITaxon:2053624	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3B9TQS7
1546	NCBITaxon:1898203	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A3D2G8A2
1547	NCBITaxon:1872471	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A929RK35
1548	NCBITaxon:2049040	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A943FR81
1549	NCBITaxon:1879010	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A943FN03
1550	NCBITaxon:2748031	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A944BIB8
1551	NCBITaxon:2035812	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A949L7Z1
1552	NCBITaxon:1965572	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A1Y4MAZ1
1553	NCBITaxon:86332	RHEA:30071	biolink:has_participant	CHEBI:17968	UniprotKB:A0A223ASE5
1554	NCBITaxon:86332	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A223AS89
1555	NCBITaxon:1392	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2A7D8K6
1556	NCBITaxon:1898104	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A2D5UK86
1558	NCBITaxon:1898209	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A7C7ET67
1559	NCBITaxon:1338519	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A059N4A6
1560	NCBITaxon:1541959	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A088T167
1561	NCBITaxon:1541959	RHEA:13585	biolink:has_participant	CHEBI:17968	UniprotKB:A0A088T1V7
